,0,1,2,3,4,5
229,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
230,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
231,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
232,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
233,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
234,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
235,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
236,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
237,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
238,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
239,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
240,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
241,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
242,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
243,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
244,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
245,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
246,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
247,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
248,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
249,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
250,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
251,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
252,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
253,"[-1.8988231106468225, -1.6819219426493626, 0.46134646562188464, 1.905154475116512, 1.9562099258287795, 1.1986685867578988, 0.16511350486153228, -0.37820733507434817, -0.6729045539153727]","[-1.7041963148776098, -1.9754842353946318, 0.8539077219604516, 1.1982152944095954, 2.069335955583145, 1.4227232939011196, -0.06577010758565655, -0.35824584632007717, -0.6888052959648795]","[-0.8164541599749121, -2.6933830930635403, 0.6579454955768561, 0.8570871034675825, 1.1497065679281957, 1.0396213344771985, 0.14748014730034018, -0.3065010098481441, -0.34032164057591907]","[0.18312076565437754, -2.44612262718546, 1.4078498590830868, 0.16575153725199906, 0.47636234130220517, 0.7152326735709194, -0.2689844648492657, -0.2651475431592309, -0.22586394558140274]","[1.3331185611373209, -1.2303257739661273, 0.9921235899731223, 0.02941030087680301, 1.3897253918271328, -0.5098039182615554, -0.3981416056620917, -0.39472672600692726, -0.6716545408694724]","[1.7658614112749775, -0.7726537707676946, 0.4412636701777647, 0.08248770573870873, 1.91629956617286, -0.7172567446265492, -0.416788418984398, -0.39076467551459576, -1.3461435015467944]"
